subject,difficulty,condition,date,sa,probabilityCorrect
N10,2,binocular,2016-07-29_10-40-02-AM.csv,600,0.9896907216494846
N10,3,binocular,2016-07-29_10-40-02-AM.csv,600,0.9696969696969697
N10,1,binocular,2016-07-29_10-40-02-AM.csv,400,1.0
N10,2,binocular,2016-07-29_10-40-02-AM.csv,400,0.9696969696969697
N10,3,binocular,2016-07-29_10-40-02-AM.csv,400,1.0
N10,1,binocular,2016-07-29_11-07-54-AM.csv,1000,nan
N10,2,binocular,2016-07-29_11-07-54-AM.csv,1000,nan
N10,3,binocular,2016-07-29_11-07-54-AM.csv,1000,nan
N10,1,binocular,2016-07-29_11-07-54-AM.csv,800,1.0
N10,2,binocular,2016-07-29_11-07-54-AM.csv,800,1.0
N10,3,binocular,2016-07-29_11-07-54-AM.csv,800,1.0
N10,1,binocular,2016-07-29_11-07-54-AM.csv,600,1.0
N10,2,binocular,2016-07-29_11-07-54-AM.csv,600,0.9896907216494846
N10,3,binocular,2016-07-29_11-07-54-AM.csv,600,0.9896907216494846
N10,1,binocular,2016-07-29_11-07-54-AM.csv,400,1.0
N10,2,binocular,2016-07-29_11-07-54-AM.csv,400,0.9896907216494846
N10,3,binocular,2016-07-29_11-07-54-AM.csv,400,0.9896907216494846
N10,1,binocular,2016-08-01_10-33-27-AM.csv,1000,nan
N10,2,binocular,2016-08-01_10-33-27-AM.csv,1000,nan
N10,3,binocular,2016-08-01_10-33-27-AM.csv,1000,nan
N10,1,binocular,2016-08-01_10-33-27-AM.csv,800,1.0
N10,2,binocular,2016-08-01_10-33-27-AM.csv,800,1.0
N10,3,binocular,2016-08-01_10-33-27-AM.csv,800,1.0
N10,1,binocular,2016-08-01_10-33-27-AM.csv,600,1.0
N10,2,binocular,2016-08-01_10-33-27-AM.csv,600,1.0
N10,3,binocular,2016-08-01_10-33-27-AM.csv,600,1.0
N10,1,binocular,2016-08-01_10-33-27-AM.csv,400,0.9896907216494846
N10,2,binocular,2016-08-01_10-33-27-AM.csv,400,0.9896907216494846
N10,3,binocular,2016-08-01_10-33-27-AM.csv,400,0.9696969696969697
N10,1,binocular,2016-08-01_11-01-38-AM.csv,1000,nan
N10,2,binocular,2016-08-01_11-01-38-AM.csv,1000,nan
N10,3,binocular,2016-08-01_11-01-38-AM.csv,1000,nan
N10,1,binocular,2016-08-01_11-01-38-AM.csv,800,1.0
N10,2,binocular,2016-08-01_11-01-38-AM.csv,800,1.0
N10,3,binocular,2016-08-01_11-01-38-AM.csv,800,1.0
N10,1,binocular,2016-08-01_11-01-38-AM.csv,600,1.0
N10,2,binocular,2016-08-01_11-01-38-AM.csv,600,1.0
N10,3,binocular,2016-08-01_11-01-38-AM.csv,600,1.0
N10,1,binocular,2016-08-01_11-01-38-AM.csv,400,1.0
N10,2,binocular,2016-08-01_11-01-38-AM.csv,400,0.9795918367346939
N10,3,binocular,2016-08-01_11-01-38-AM.csv,400,0.9795918367346939
N10,1,binocular,2016-08-02_12-30-17-PM.csv,1000,nan
N10,2,binocular,2016-08-02_12-30-17-PM.csv,1000,nan
N10,3,binocular,2016-08-02_12-30-17-PM.csv,1000,nan
N10,1,binocular,2016-08-02_12-30-17-PM.csv,800,1.0
N10,2,binocular,2016-08-02_12-30-17-PM.csv,800,1.0
N10,3,binocular,2016-08-02_12-30-17-PM.csv,800,1.0
N10,1,binocular,2016-08-02_12-30-17-PM.csv,600,1.0
N10,2,binocular,2016-08-02_12-30-17-PM.csv,600,1.0
N10,3,binocular,2016-08-02_12-30-17-PM.csv,600,0.9896907216494846
N10,1,binocular,2016-08-02_12-30-17-PM.csv,400,0.9795918367346939
N10,2,binocular,2016-08-02_12-30-17-PM.csv,400,1.0
N10,3,binocular,2016-08-02_12-30-17-PM.csv,400,0.9896907216494846
N10,1,binocular,2016-08-02_12-58-55-PM.csv,1000,nan
N10,2,binocular,2016-08-02_12-58-55-PM.csv,1000,nan
N10,3,binocular,2016-08-02_12-58-55-PM.csv,1000,nan
N10,1,binocular,2016-08-02_12-58-55-PM.csv,800,1.0
N10,2,binocular,2016-08-02_12-58-55-PM.csv,800,1.0
N10,3,binocular,2016-08-02_12-58-55-PM.csv,800,1.0
N10,1,binocular,2016-08-02_12-58-55-PM.csv,600,1.0
N10,2,binocular,2016-08-02_12-58-55-PM.csv,600,0.9896907216494846
N10,3,binocular,2016-08-02_12-58-55-PM.csv,600,0.9896907216494846
N10,1,binocular,2016-08-02_12-58-55-PM.csv,400,1.0
N10,2,binocular,2016-08-02_12-58-55-PM.csv,400,0.9896907216494846
N10,3,binocular,2016-08-02_12-58-55-PM.csv,400,0.9896907216494846
N10,1,binocular,2016-08-03_03-30-16-PM.csv,1000,1.0
N10,2,binocular,2016-08-03_03-30-16-PM.csv,1000,1.0
N10,3,binocular,2016-08-03_03-30-16-PM.csv,1000,1.0
N10,1,binocular,2016-08-03_03-30-16-PM.csv,800,1.0
N10,2,binocular,2016-08-03_03-30-16-PM.csv,800,1.0
N10,3,binocular,2016-08-03_03-30-16-PM.csv,800,1.0
N10,1,binocular,2016-08-03_03-30-16-PM.csv,600,1.0
N10,2,binocular,2016-08-03_03-30-16-PM.csv,600,1.0
N10,3,binocular,2016-08-03_03-30-16-PM.csv,600,1.0
N10,1,binocular,2016-08-03_03-30-16-PM.csv,400,1.0
N10,2,binocular,2016-08-03_03-30-16-PM.csv,400,1.0
N10,3,binocular,2016-08-03_03-30-16-PM.csv,400,0.9841269841269841
N10,1,binocular,2016-08-03_03-57-51-PM.csv,1000,1.0
N10,2,binocular,2016-08-03_03-57-51-PM.csv,1000,1.0
N10,3,binocular,2016-08-03_03-57-51-PM.csv,1000,1.0
N10,1,binocular,2016-08-03_03-57-51-PM.csv,800,1.0
N10,2,binocular,2016-08-03_03-57-51-PM.csv,800,1.0
N10,3,binocular,2016-08-03_03-57-51-PM.csv,800,0.9896907216494846
N10,1,binocular,2016-08-03_03-57-51-PM.csv,600,0.9896907216494846
N10,2,binocular,2016-08-03_03-57-51-PM.csv,600,0.9896907216494846
N10,3,binocular,2016-08-03_03-57-51-PM.csv,600,1.0
N10,1,binocular,2016-08-03_03-57-51-PM.csv,400,1.0
N10,2,binocular,2016-08-03_03-57-51-PM.csv,400,0.9523809523809523
N10,3,binocular,2016-08-03_03-57-51-PM.csv,400,0.9857142857142858
N10,1,binocular,2016-08-04_05-57-30-PM.csv,1000,nan
N10,2,binocular,2016-08-04_05-57-30-PM.csv,1000,nan
N10,3,binocular,2016-08-04_05-57-30-PM.csv,1000,nan
N10,1,binocular,2016-08-04_05-57-30-PM.csv,800,1.0
N10,2,binocular,2016-08-04_05-57-30-PM.csv,800,1.0
N10,3,binocular,2016-08-04_05-57-30-PM.csv,800,1.0
N10,1,binocular,2016-08-04_05-57-30-PM.csv,600,0.9795918367346939
N10,2,binocular,2016-08-04_05-57-30-PM.csv,600,1.0
N10,3,binocular,2016-08-04_05-57-30-PM.csv,600,0.9896907216494846
N10,1,binocular,2016-08-04_05-57-30-PM.csv,400,0.9896907216494846
N10,2,binocular,2016-08-04_05-57-30-PM.csv,400,0.9795918367346939
N10,3,binocular,2016-08-04_05-57-30-PM.csv,400,0.9504950495049505
N10,1,binocular,2016-08-04_06-25-22-PM.csv,1000,nan
N10,2,binocular,2016-08-04_06-25-22-PM.csv,1000,nan
N10,3,binocular,2016-08-04_06-25-22-PM.csv,1000,nan
N10,1,binocular,2016-08-04_06-25-22-PM.csv,800,1.0
N10,2,binocular,2016-08-04_06-25-22-PM.csv,800,1.0
N10,3,binocular,2016-08-04_06-25-22-PM.csv,800,1.0
N10,1,binocular,2016-08-04_06-25-22-PM.csv,600,1.0
N10,2,binocular,2016-08-04_06-25-22-PM.csv,600,0.9896907216494846
N10,3,binocular,2016-08-04_06-25-22-PM.csv,600,0.9795918367346939
N10,1,binocular,2016-08-04_06-25-22-PM.csv,400,0.9896907216494846
N10,2,binocular,2016-08-04_06-25-22-PM.csv,400,1.0
N10,3,binocular,2016-08-04_06-25-22-PM.csv,400,0.9896907216494846
N10,1,binocular,2016-08-05_10-31-19-AM.csv,1000,nan
N10,2,binocular,2016-08-05_10-31-19-AM.csv,1000,nan
N10,3,binocular,2016-08-05_10-31-19-AM.csv,1000,nan
N10,1,binocular,2016-08-05_10-31-19-AM.csv,800,1.0
N10,2,binocular,2016-08-05_10-31-19-AM.csv,800,1.0
N10,3,binocular,2016-08-05_10-31-19-AM.csv,800,1.0
N10,1,binocular,2016-08-05_10-31-19-AM.csv,600,1.0
N10,2,binocular,2016-08-05_10-31-19-AM.csv,600,1.0
N10,3,binocular,2016-08-05_10-31-19-AM.csv,600,1.0
N10,1,binocular,2016-08-05_10-31-19-AM.csv,400,1.0
N10,2,binocular,2016-08-05_10-31-19-AM.csv,400,0.9896907216494846
N10,3,binocular,2016-08-05_10-31-19-AM.csv,400,1.0
N10,1,binocular,2016-08-05_10-58-56-AM.csv,1000,nan
N10,2,binocular,2016-08-05_10-58-56-AM.csv,1000,nan
N10,3,binocular,2016-08-05_10-58-56-AM.csv,1000,nan
N10,1,binocular,2016-08-05_10-58-56-AM.csv,800,1.0
N10,2,binocular,2016-08-05_10-58-56-AM.csv,800,1.0
N10,3,binocular,2016-08-05_10-58-56-AM.csv,800,1.0
N10,1,binocular,2016-08-05_10-58-56-AM.csv,600,0.9896907216494846
N10,2,binocular,2016-08-05_10-58-56-AM.csv,600,1.0
N10,3,binocular,2016-08-05_10-58-56-AM.csv,600,0.9795918367346939
N10,1,binocular,2016-08-05_10-58-56-AM.csv,400,0.9896907216494846
N10,2,binocular,2016-08-05_10-58-56-AM.csv,400,0.9795918367346939
N10,3,binocular,2016-08-05_10-58-56-AM.csv,400,0.9896907216494846
N10,1,binocular,2016-09-22_01-02-25-PM.csv,1000,1.0
N10,2,binocular,2016-09-22_01-02-25-PM.csv,1000,1.0
N10,3,binocular,2016-09-22_01-02-25-PM.csv,1000,0.9795918367346939
N10,1,binocular,2016-09-22_01-02-25-PM.csv,800,1.0
N10,2,binocular,2016-09-22_01-02-25-PM.csv,800,1.0
N10,3,binocular,2016-09-22_01-02-25-PM.csv,800,0.9411764705882353
N10,1,binocular,2016-09-22_01-02-25-PM.csv,600,0.9896907216494846
N10,2,binocular,2016-09-22_01-02-25-PM.csv,600,0.9696969696969697
N10,3,binocular,2016-09-22_01-02-25-PM.csv,600,0.9896907216494846
N10,1,binocular,2016-09-22_01-02-25-PM.csv,400,0.9852941176470589
N10,2,binocular,2016-09-22_01-02-25-PM.csv,400,0.9833333333333333
N10,3,binocular,2016-09-22_01-02-25-PM.csv,400,0.9555555555555556
N10,1,binocular,2016-09-22_12-34-54-PM.csv,1000,1.0
N10,2,binocular,2016-09-22_12-34-54-PM.csv,1000,1.0
N10,3,binocular,2016-09-22_12-34-54-PM.csv,1000,1.0
N10,1,binocular,2016-09-22_12-34-54-PM.csv,800,1.0
N10,2,binocular,2016-09-22_12-34-54-PM.csv,800,1.0
N10,3,binocular,2016-09-22_12-34-54-PM.csv,800,0.9896907216494846
N10,1,binocular,2016-09-22_12-34-54-PM.csv,600,1.0
N10,2,binocular,2016-09-22_12-34-54-PM.csv,600,1.0
N10,3,binocular,2016-09-22_12-34-54-PM.csv,600,1.0
N10,1,binocular,2016-09-22_12-34-54-PM.csv,400,1.0
N10,2,binocular,2016-09-22_12-34-54-PM.csv,400,0.927536231884058
N10,3,binocular,2016-09-22_12-34-54-PM.csv,400,0.9253731343283582
N10,1,binocular,2016-09-29_12-27-28-PM.csv,1000,1.0
N10,2,binocular,2016-09-29_12-27-28-PM.csv,1000,1.0
N10,3,binocular,2016-09-29_12-27-28-PM.csv,1000,0.9696969696969697
N10,1,binocular,2016-09-29_12-27-28-PM.csv,800,1.0
N10,2,binocular,2016-09-29_12-27-28-PM.csv,800,0.96
N10,3,binocular,2016-09-29_12-27-28-PM.csv,800,0.9896907216494846
N10,1,binocular,2016-09-29_12-27-28-PM.csv,600,1.0
N10,2,binocular,2016-09-29_12-27-28-PM.csv,600,0.9896907216494846
N10,3,binocular,2016-09-29_12-27-28-PM.csv,600,0.96
N10,1,binocular,2016-09-29_12-27-28-PM.csv,400,0.9846153846153847
N10,2,binocular,2016-09-29_12-27-28-PM.csv,400,0.9666666666666667
N10,3,binocular,2016-09-29_12-27-28-PM.csv,400,1.0
N10,1,binocular,2016-09-29_12-54-58-PM.csv,1000,1.0
N10,2,binocular,2016-09-29_12-54-58-PM.csv,1000,0.96
N10,3,binocular,2016-09-29_12-54-58-PM.csv,1000,0.9896907216494846
N10,1,binocular,2016-09-29_12-54-58-PM.csv,800,0.9896907216494846
N10,2,binocular,2016-09-29_12-54-58-PM.csv,800,0.9896907216494846
N10,3,binocular,2016-09-29_12-54-58-PM.csv,800,0.9896907216494846
N10,1,binocular,2016-09-29_12-54-58-PM.csv,600,1.0
N10,2,binocular,2016-09-29_12-54-58-PM.csv,600,0.9795918367346939
N10,3,binocular,2016-09-29_12-54-58-PM.csv,600,1.0
N10,1,binocular,2016-09-29_12-54-58-PM.csv,400,1.0
N10,2,binocular,2016-09-29_12-54-58-PM.csv,400,0.9850746268656716
N10,3,binocular,2016-09-29_12-54-58-PM.csv,400,1.0
N10,1,binocular,2016-09-30_04-27-37-PM.csv,1000,1.0
N10,2,binocular,2016-09-30_04-27-37-PM.csv,1000,1.0
N10,3,binocular,2016-09-30_04-27-37-PM.csv,1000,0.9795918367346939
N10,1,binocular,2016-09-30_04-27-37-PM.csv,800,1.0
N10,2,binocular,2016-09-30_04-27-37-PM.csv,800,0.9896907216494846
N10,3,binocular,2016-09-30_04-27-37-PM.csv,800,0.96
N10,1,binocular,2016-09-30_04-27-37-PM.csv,600,1.0
N10,2,binocular,2016-09-30_04-27-37-PM.csv,600,0.9896907216494846
N10,3,binocular,2016-09-30_04-27-37-PM.csv,600,0.9896907216494846
N10,1,binocular,2016-09-30_04-27-37-PM.csv,400,0.9285714285714286
N10,2,binocular,2016-09-30_04-27-37-PM.csv,400,0.974025974025974
N10,3,binocular,2016-09-30_04-27-37-PM.csv,400,0.9428571428571428
N10,1,binocular,2016-09-30_04-55-15-PM.csv,1000,1.0
N10,2,binocular,2016-09-30_04-55-15-PM.csv,1000,1.0
N10,3,binocular,2016-09-30_04-55-15-PM.csv,1000,0.9795918367346939
N10,1,binocular,2016-09-30_04-55-15-PM.csv,800,1.0
N10,2,binocular,2016-09-30_04-55-15-PM.csv,800,0.9795918367346939
N10,3,binocular,2016-09-30_04-55-15-PM.csv,800,0.9504950495049505
N10,1,binocular,2016-09-30_04-55-15-PM.csv,600,1.0
N10,2,binocular,2016-09-30_04-55-15-PM.csv,600,1.0
N10,3,binocular,2016-09-30_04-55-15-PM.csv,600,0.9696969696969697
N10,1,binocular,2016-09-30_04-55-15-PM.csv,400,1.0
N10,2,binocular,2016-09-30_04-55-15-PM.csv,400,0.9811320754716981
N10,3,binocular,2016-09-30_04-55-15-PM.csv,400,0.9107142857142857
N10,1,binocular,2016-10-04_12-26-36-PM.csv,1000,1.0
N10,2,binocular,2016-10-04_12-26-36-PM.csv,1000,0.9896907216494846
N10,3,binocular,2016-10-04_12-26-36-PM.csv,1000,0.9896907216494846
N10,1,binocular,2016-10-04_12-26-36-PM.csv,800,1.0
N10,2,binocular,2016-10-04_12-26-36-PM.csv,800,1.0
N10,3,binocular,2016-10-04_12-26-36-PM.csv,800,0.9795918367346939
N10,1,binocular,2016-10-04_12-26-36-PM.csv,600,0.9896907216494846
N10,2,binocular,2016-10-04_12-26-36-PM.csv,600,0.9896907216494846
N10,3,binocular,2016-10-04_12-26-36-PM.csv,600,1.0
N10,1,binocular,2016-10-04_12-26-36-PM.csv,400,1.0
N10,2,binocular,2016-10-04_12-26-36-PM.csv,400,0.9315068493150684
N10,3,binocular,2016-10-04_12-26-36-PM.csv,400,0.9493670886075949
N10,1,binocular,2016-10-04_12-54-12-PM.csv,1000,1.0
N10,2,binocular,2016-10-04_12-54-12-PM.csv,1000,1.0
N10,3,binocular,2016-10-04_12-54-12-PM.csv,1000,0.9896907216494846
N10,1,binocular,2016-10-04_12-54-12-PM.csv,800,0.9896907216494846
N10,2,binocular,2016-10-04_12-54-12-PM.csv,800,0.9896907216494846
N10,3,binocular,2016-10-04_12-54-12-PM.csv,800,1.0
N10,1,binocular,2016-10-04_12-54-12-PM.csv,600,1.0
N10,2,binocular,2016-10-04_12-54-12-PM.csv,600,0.9896907216494846
N10,3,binocular,2016-10-04_12-54-12-PM.csv,600,1.0
N10,1,binocular,2016-10-04_12-54-12-PM.csv,400,0.9830508474576272
N10,2,binocular,2016-10-04_12-54-12-PM.csv,400,0.971830985915493
N10,3,binocular,2016-10-04_12-54-12-PM.csv,400,0.9733333333333334
N10,1,binocular,2016-10-06_12-26-17-PM.csv,1000,1.0
N10,2,binocular,2016-10-06_12-26-17-PM.csv,1000,1.0
N10,3,binocular,2016-10-06_12-26-17-PM.csv,1000,1.0
N10,1,binocular,2016-10-06_12-26-17-PM.csv,800,1.0
N10,2,binocular,2016-10-06_12-26-17-PM.csv,800,1.0
N10,3,binocular,2016-10-06_12-26-17-PM.csv,800,0.9896907216494846
N10,1,binocular,2016-10-06_12-26-17-PM.csv,600,1.0
N10,2,binocular,2016-10-06_12-26-17-PM.csv,600,0.9896907216494846
N10,3,binocular,2016-10-06_12-26-17-PM.csv,600,0.9795918367346939
N10,1,binocular,2016-10-06_12-26-17-PM.csv,400,0.9864864864864865
N10,2,binocular,2016-10-06_12-26-17-PM.csv,400,0.961038961038961
N10,3,binocular,2016-10-06_12-26-17-PM.csv,400,0.9726027397260274
N10,1,binocular,2016-10-06_12-53-46-PM.csv,1000,1.0
N10,2,binocular,2016-10-06_12-53-46-PM.csv,1000,1.0
N10,3,binocular,2016-10-06_12-53-46-PM.csv,1000,1.0
N10,1,binocular,2016-10-06_12-53-46-PM.csv,800,1.0
N10,2,binocular,2016-10-06_12-53-46-PM.csv,800,0.96
N10,3,binocular,2016-10-06_12-53-46-PM.csv,800,0.9896907216494846
N10,1,binocular,2016-10-06_12-53-46-PM.csv,600,1.0
N10,2,binocular,2016-10-06_12-53-46-PM.csv,600,0.96
N10,3,binocular,2016-10-06_12-53-46-PM.csv,600,1.0
N10,1,binocular,2016-10-06_12-53-46-PM.csv,400,1.0
N10,2,binocular,2016-10-06_12-53-46-PM.csv,400,0.96
N10,3,binocular,2016-10-06_12-53-46-PM.csv,400,1.0
N10,1,binocular,2016-10-07_04-27-38-PM.csv,1000,1.0
N10,2,binocular,2016-10-07_04-27-38-PM.csv,1000,0.9896907216494846
N10,3,binocular,2016-10-07_04-27-38-PM.csv,1000,1.0
N10,1,binocular,2016-10-07_04-27-38-PM.csv,800,1.0
N10,2,binocular,2016-10-07_04-27-38-PM.csv,800,0.9896907216494846
N10,3,binocular,2016-10-07_04-27-38-PM.csv,800,1.0
N10,1,binocular,2016-10-07_04-27-38-PM.csv,600,1.0
N10,2,binocular,2016-10-07_04-27-38-PM.csv,600,0.9896907216494846
N10,3,binocular,2016-10-07_04-27-38-PM.csv,600,0.96
N10,1,binocular,2016-10-07_04-27-38-PM.csv,400,0.9594594594594594
N10,2,binocular,2016-10-07_04-27-38-PM.csv,400,1.0
N10,3,binocular,2016-10-07_04-27-38-PM.csv,400,0.9726027397260274
N10,1,binocular,2016-10-07_04-58-27-PM.csv,1000,1.0
N10,2,binocular,2016-10-07_04-58-27-PM.csv,1000,1.0
N10,3,binocular,2016-10-07_04-58-27-PM.csv,1000,0.9896907216494846
N10,1,binocular,2016-10-07_04-58-27-PM.csv,800,1.0
N10,2,binocular,2016-10-07_04-58-27-PM.csv,800,0.9795918367346939
N10,3,binocular,2016-10-07_04-58-27-PM.csv,800,0.9795918367346939
N10,1,binocular,2016-10-07_04-58-27-PM.csv,600,1.0
N10,2,binocular,2016-10-07_04-58-27-PM.csv,600,1.0
N10,3,binocular,2016-10-07_04-58-27-PM.csv,600,0.9795918367346939
N10,1,binocular,2016-10-07_04-58-27-PM.csv,400,1.0
N10,2,binocular,2016-10-07_04-58-27-PM.csv,400,0.9836065573770492
N10,3,binocular,2016-10-07_04-58-27-PM.csv,400,0.9863013698630136
N10,1,binocular,2016-10-11_12-26-07-PM.csv,1000,1.0
N10,2,binocular,2016-10-11_12-26-07-PM.csv,1000,1.0
N10,3,binocular,2016-10-11_12-26-07-PM.csv,1000,1.0
N10,1,binocular,2016-10-11_12-26-07-PM.csv,800,1.0
N10,2,binocular,2016-10-11_12-26-07-PM.csv,800,1.0
N10,3,binocular,2016-10-11_12-26-07-PM.csv,800,1.0
N10,1,binocular,2016-10-11_12-26-07-PM.csv,600,1.0
N10,2,binocular,2016-10-11_12-26-07-PM.csv,600,0.9795918367346939
N10,3,binocular,2016-10-11_12-26-07-PM.csv,600,0.9896907216494846
N10,1,binocular,2016-10-11_12-26-07-PM.csv,400,0.9857142857142858
N10,2,binocular,2016-10-11_12-26-07-PM.csv,400,0.971830985915493
N10,3,binocular,2016-10-11_12-26-07-PM.csv,400,0.9868421052631579
N10,1,binocular,2016-10-11_12-53-49-PM.csv,1000,1.0
N10,2,binocular,2016-10-11_12-53-49-PM.csv,1000,0.9896907216494846
N10,3,binocular,2016-10-11_12-53-49-PM.csv,1000,1.0
N10,1,binocular,2016-10-11_12-53-49-PM.csv,800,0.9896907216494846
N10,2,binocular,2016-10-11_12-53-49-PM.csv,800,0.9896907216494846
N10,3,binocular,2016-10-11_12-53-49-PM.csv,800,0.979381443298969
N10,1,binocular,2016-10-11_12-53-49-PM.csv,600,1.0
N10,2,binocular,2016-10-11_12-53-49-PM.csv,600,1.0
N10,3,binocular,2016-10-11_12-53-49-PM.csv,600,0.9896907216494846
N10,1,binocular,2016-10-11_12-53-49-PM.csv,400,1.0
N10,2,binocular,2016-10-11_12-53-49-PM.csv,400,0.9420289855072463
N10,3,binocular,2016-10-11_12-53-49-PM.csv,400,0.9848484848484849
N10,1,binocular,2016-10-13_12-28-31-PM.csv,1000,1.0
N10,2,binocular,2016-10-13_12-28-31-PM.csv,1000,1.0
N10,3,binocular,2016-10-13_12-28-31-PM.csv,1000,1.0
N10,1,binocular,2016-10-13_12-28-31-PM.csv,800,1.0
N10,2,binocular,2016-10-13_12-28-31-PM.csv,800,1.0
N10,3,binocular,2016-10-13_12-28-31-PM.csv,800,1.0
N10,1,binocular,2016-10-13_12-28-31-PM.csv,600,1.0
N10,2,binocular,2016-10-13_12-28-31-PM.csv,600,1.0
N10,3,binocular,2016-10-13_12-28-31-PM.csv,600,0.9896907216494846
N10,1,binocular,2016-10-13_12-28-31-PM.csv,400,1.0
N10,2,binocular,2016-10-13_12-28-31-PM.csv,400,0.9841269841269841
N10,3,binocular,2016-10-13_12-28-31-PM.csv,400,1.0
N10,1,binocular,2016-10-13_12-56-01-PM.csv,1000,1.0
N10,2,binocular,2016-10-13_12-56-01-PM.csv,1000,1.0
N10,3,binocular,2016-10-13_12-56-01-PM.csv,1000,1.0
N10,1,binocular,2016-10-13_12-56-01-PM.csv,800,1.0
N10,2,binocular,2016-10-13_12-56-01-PM.csv,800,0.9795918367346939
N10,3,binocular,2016-10-13_12-56-01-PM.csv,800,0.9896907216494846
N10,1,binocular,2016-10-13_12-56-01-PM.csv,600,1.0
N10,2,binocular,2016-10-13_12-56-01-PM.csv,600,1.0
N10,3,binocular,2016-10-13_12-56-01-PM.csv,600,1.0
N10,1,binocular,2016-10-13_12-56-01-PM.csv,400,1.0
N10,2,binocular,2016-10-13_12-56-01-PM.csv,400,0.971830985915493
N10,3,binocular,2016-10-13_12-56-01-PM.csv,400,0.9850746268656716
N10,1,binocular,2016-10-14_04-28-25-PM.csv,1000,1.0
N10,2,binocular,2016-10-14_04-28-25-PM.csv,1000,1.0
N10,3,binocular,2016-10-14_04-28-25-PM.csv,1000,1.0
N10,1,binocular,2016-10-14_04-28-25-PM.csv,800,0.9896907216494846
N10,2,binocular,2016-10-14_04-28-25-PM.csv,800,1.0
N10,3,binocular,2016-10-14_04-28-25-PM.csv,800,0.9896907216494846
N10,1,binocular,2016-10-14_04-28-25-PM.csv,600,1.0
N10,2,binocular,2016-10-14_04-28-25-PM.csv,600,1.0
N10,3,binocular,2016-10-14_04-28-25-PM.csv,600,1.0
N10,1,binocular,2016-10-14_04-28-25-PM.csv,400,1.0
N10,2,binocular,2016-10-14_04-28-25-PM.csv,400,0.9696969696969697
N10,3,binocular,2016-10-14_04-28-25-PM.csv,400,0.9692307692307692
N10,1,binocular,2016-10-14_04-56-00-PM.csv,1000,1.0
N10,2,binocular,2016-10-14_04-56-00-PM.csv,1000,1.0
N10,3,binocular,2016-10-14_04-56-00-PM.csv,1000,0.9896907216494846
N10,1,binocular,2016-10-14_04-56-00-PM.csv,800,1.0
N10,2,binocular,2016-10-14_04-56-00-PM.csv,800,0.9896907216494846
N10,3,binocular,2016-10-14_04-56-00-PM.csv,800,0.9696969696969697
N10,1,binocular,2016-10-14_04-56-00-PM.csv,600,1.0
N10,2,binocular,2016-10-14_04-56-00-PM.csv,600,0.9896907216494846
N10,3,binocular,2016-10-14_04-56-00-PM.csv,600,1.0
N10,1,binocular,2016-10-14_04-56-00-PM.csv,400,1.0
N10,2,binocular,2016-10-14_04-56-00-PM.csv,400,1.0
N10,3,binocular,2016-10-14_04-56-00-PM.csv,400,0.9508196721311475
AA3,1,anisometropia,2017-03-14_01-37-22-PM.csv,1000,1.0
AA3,2,anisometropia,2017-03-14_01-37-22-PM.csv,1000,1.0
AA3,3,anisometropia,2017-03-14_01-37-22-PM.csv,1000,0.9896907216494846
AA3,1,anisometropia,2017-03-14_01-37-22-PM.csv,800,0.9504950495049505
AA3,2,anisometropia,2017-03-14_01-37-22-PM.csv,800,0.95
AA3,3,anisometropia,2017-03-14_01-37-22-PM.csv,800,0.96
AA3,1,anisometropia,2017-03-14_01-37-22-PM.csv,600,0.9836065573770492
AA3,2,anisometropia,2017-03-14_01-37-22-PM.csv,600,0.9629629629629629
AA3,3,anisometropia,2017-03-14_01-37-22-PM.csv,600,0.96
AA3,1,anisometropia,2017-03-14_01-37-22-PM.csv,400,nan
AA3,2,anisometropia,2017-03-14_01-37-22-PM.csv,400,nan
AA3,3,anisometropia,2017-03-14_01-37-22-PM.csv,400,0.5714285714285714
AA3,1,anisometropia,2017-03-14_02-06-31-PM.csv,1000,1.0
AA3,2,anisometropia,2017-03-14_02-06-31-PM.csv,1000,1.0
AA3,3,anisometropia,2017-03-14_02-06-31-PM.csv,1000,1.0
AA3,1,anisometropia,2017-03-14_02-06-31-PM.csv,800,0.9896907216494846
AA3,2,anisometropia,2017-03-14_02-06-31-PM.csv,800,1.0
AA3,3,anisometropia,2017-03-14_02-06-31-PM.csv,800,0.9896907216494846
AA3,1,anisometropia,2017-03-14_02-06-31-PM.csv,600,0.9795918367346939
AA3,2,anisometropia,2017-03-14_02-06-31-PM.csv,600,1.0
AA3,3,anisometropia,2017-03-14_02-06-31-PM.csv,600,0.9696969696969697
AA3,1,anisometropia,2017-03-14_02-06-31-PM.csv,400,1.0
AA3,2,anisometropia,2017-03-14_02-06-31-PM.csv,400,0.9444444444444444
AA3,3,anisometropia,2017-03-14_02-06-31-PM.csv,400,0.868421052631579
AA3,1,anisometropia,2017-03-20_11-40-31-AM.csv,1000,1.0
AA3,2,anisometropia,2017-03-20_11-40-31-AM.csv,1000,1.0
AA3,3,anisometropia,2017-03-20_11-40-31-AM.csv,1000,1.0
AA3,1,anisometropia,2017-03-20_11-40-31-AM.csv,800,1.0
AA3,2,anisometropia,2017-03-20_11-40-31-AM.csv,800,0.9896907216494846
AA3,3,anisometropia,2017-03-20_11-40-31-AM.csv,800,1.0
AA3,1,anisometropia,2017-03-20_11-40-31-AM.csv,600,1.0
